id,product_name,slug,category,store,price,discount_price,effective_price,stock,is_featured,tag
344,Mechanical Keyboard,mechanical-keyboard,Laptops,New Road Tech Suppliers,20754.00,19301.00,19301.00,23,True,Laptop
348,Portable Monitor,portable-monitor,Laptops,New Road Tech Suppliers,21302.00,19810.00,19810.00,43,True,Laptop
167,Sleek Modern Laptop for Professionals,sleek-modern-laptop-for-professionals,Laptops,New Road Tech Suppliers,12610.00,,12610.00,62,False,FEATURED
219,Sleek Modern Laptop for Professionals - Pokhara Modern Mall,sleek-modern-laptop-for-professionals-2,Laptops,New Road Tech Suppliers,12610.00,,12610.00,30,False,TECH PICK
343,USB-C Dock 1,usb-c-dock-1,Laptops,New Road Tech Suppliers,20617.00,19173.00,19173.00,18,True,Laptop
347,Webcam HD 2,webcam-hd-2,Laptops,New Road Tech Suppliers,21165.00,19683.00,19683.00,38,True,Laptop
345,Wireless Mouse 3,wireless-mouse-3,Laptops,New Road Tech Suppliers,20891.00,18384.00,18384.00,28,True,Laptop
340,Foldable Phone Case,foldable-phone-case,Mobiles,New Road Tech Suppliers,20206.00,18791.00,18791.00,73,True,Mobile
341,Mobile Grip Stand 2,mobile-grip-stand-2,Mobiles,New Road Tech Suppliers,20343.00,17901.00,17901.00,8,True,Mobile
337,Power Bank 20000mAh 1,power-bank-20000mah-1,Mobiles,New Road Tech Suppliers,19795.00,17419.00,17419.00,58,True,Mobile
335,Samsung Charger 2,samsung-charger-2,Mobiles,New Road Tech Suppliers,19521.00,18154.00,18154.00,48,True,Mobile
2,Samsung Galaxy S25 Ultra,samsung-galaxy-s25-ultra,Mobiles,New Road Tech Suppliers,164999.00,154999.00,154999.00,18,True,Deal
339,Screen Protector 3,screen-protector-3,Mobiles,New Road Tech Suppliers,20069.00,18664.00,18664.00,68,True,Mobile
336,USB-C Fast Cable,usb-c-fast-cable,Mobiles,New Road Tech Suppliers,19658.00,18281.00,18281.00,53,True,Mobile
338,Wireless Earbuds,wireless-earbuds,Mobiles,New Road Tech Suppliers,19932.00,18536.00,18536.00,63,True,Mobile
334,iPhone 16 Cover,iphone-16-cover,Mobiles,New Road Tech Suppliers,19384.00,18027.00,18027.00,43,True,Mobile
11,iPhone 16 Pro Max,iphone-16-pro-max,Mobiles,New Road Tech Suppliers,199999.00,189999.00,189999.00,14,True,Hot
35,TP-Link Deco AX3000 WiFi 6 Mesh,tp-link-deco-ax3000-wifi-6-mesh,Networking,New Road Tech Suppliers,24999.00,,24999.00,50,False,WiFi 6
34,Ubiquiti UniFi Dream Machine Pro,ubiquiti-unifi-dream-machine-pro,Networking,New Road Tech Suppliers,55000.00,,55000.00,50,False,Network
92,Cat Food Chicken,cat-food-chicken,Pets,Patan Eco & Pet Mart,1499.00,1299.00,1299.00,30,False,Pets
319,Cat Food Chicken 1,cat-food-chicken-1,Pets,Patan Eco & Pet Mart,2160.00,2008.00,2008.00,38,False,Pets
323,Cat Litter 2,cat-litter-2,Pets,Patan Eco & Pet Mart,2252.00,2094.00,2094.00,58,False,Pets
322,Dog Collar,dog-collar,Pets,Patan Eco & Pet Mart,2229.00,2072.00,2072.00,53,False,Pets
91,Dog Food Premium,dog-food-premium,Pets,Patan Eco & Pet Mart,1899.00,1699.00,1699.00,26,True,Pets
325,Leash Set 1,leash-set-1,Pets,Patan Eco & Pet Mart,2298.00,2022.00,2022.00,68,False,Pets
321,Pet Grooming Brush 3,pet-grooming-brush-3,Pets,Patan Eco & Pet Mart,2206.00,1941.00,1941.00,48,False,Pets
320,Pet Toy Pack,pet-toy-pack,Pets,Patan Eco & Pet Mart,2183.00,2030.00,2030.00,43,True,Pets
324,Pet Water Bowl,pet-water-bowl,Pets,Patan Eco & Pet Mart,2275.00,2115.00,2115.00,63,False,Pets
259,Desk Organizer 1,desk-organizer-1,School,Boudha Books & Stationery,1008.00,887.00,887.00,58,False,School
256,Exam Answer Sheet Pack,exam-answer-sheet-pack,School,Boudha Books & Stationery,897.00,834.00,834.00,43,True,School
257,Exam Clipboard 2,exam-clipboard-2,School,Boudha Books & Stationery,934.00,868.00,868.00,48,False,School
488,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",fjallraven-foldsack-no-1-backpack-fits-15-laptops-3,School,Boudha Books & Stationery,14294.00,12865.00,12865.00,18,True,TECH DEAL
101,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops - Bharatpur General Store",fjallraven-foldsack-no-1-backpack-fits-15-laptops,School,Boudha Books & Stationery,14294.00,12865.00,12865.00,18,True,SPECIAL
169,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops - Bharatpur General Store Variant 3",fjallraven-foldsack-no-1-backpack-fits-15-laptops-2,School,Boudha Books & Stationery,14294.00,12865.00,12865.00,18,True,TECH DEAL
253,Lunch Box Set 1,lunch-box-set-1,School,Boudha Books & Stationery,786.00,730.00,730.00,28,False,School
252,School Backpack,school-backpack,School,Boudha Books & Stationery,749.00,696.00,696.00,23,False,School
77,School Bag Urban Pro,school-bag-urban-pro,School,Boudha Books & Stationery,2899.00,2399.00,2399.00,28,False,School
255,Scientific Calculator 3,scientific-calculator-3,School,Boudha Books & Stationery,860.00,756.00,756.00,38,False,School
76,Scientific Calculator Pro,scientific-calculator-pro,School,Boudha Books & Stationery,1999.00,1699.00,1699.00,60,False,Math
254,Study Lamp,study-lamp,School,Boudha Books & Stationery,823.00,765.00,765.00,33,False,School
75,Study Lamp LED Desk Light,study-lamp-led-desk-light,School,Boudha Books & Stationery,1799.00,1499.00,1499.00,44,False,Study
486,Study Lamp LED Desk Light,study-lamp-led-desk-light-3,School,Boudha Books & Stationery,1799.00,1499.00,1499.00,36,False,Study
99,Study Lamp LED Desk Light - New Road Tech Suppliers,study-lamp-led-desk-light-2,School,Boudha Books & Stationery,1799.00,1499.00,1499.00,36,False,Study
258,Water Bottle Set,water-bottle-set,School,Boudha Books & Stationery,971.00,903.00,903.00,53,False,School
292,Basketball Pro 2,basketball-pro-2,Sports,Kalanki Sports Hub,4994.00,4644.00,4644.00,18,True,Sports
81,Basketball Training Ball,basketball-training-ball,Sports,Kalanki Sports Hub,2799.00,2399.00,2399.00,20,False,Basketball
32,Dukan Basics Dumbbell Set 20kg,dukan-basics-dumbbell-set-20kg,Sports,Kalanki Sports Hub,6999.00,5999.00,5999.00,17,True,Workout
482,Dukan Basics Dumbbell Set 20kg,dukan-basics-dumbbell-set-20kg-3,Sports,Kalanki Sports Hub,6999.00,5999.00,5999.00,17,True,Workout
70,Dukan Basics Dumbbell Set 20kg - Kalanki Sports Hub,dukan-basics-dumbbell-set-20kg-2,Sports,Kalanki Sports Hub,6999.00,5999.00,5999.00,17,True,Workout
293,Dumbbell Set,dumbbell-set,Sports,Kalanki Sports Hub,5077.00,4721.00,4721.00,23,True,Sports
82,Dumbbell Set 20kg,dumbbell-set-20kg,Sports,Kalanki Sports Hub,6999.00,5999.00,5999.00,17,True,Workout
80,Football Training Ball,football-training-ball,Sports,Kalanki Sports Hub,2499.00,2199.00,2199.00,24,True,Football
296,Gym Water Bottle 3,gym-water-bottle-3,Sports,Kalanki Sports Hub,5326.00,4953.00,4953.00,38,True,Sports
298,Jump Rope 2,jump-rope-2,Sports,Kalanki Sports Hub,5492.00,4832.00,4832.00,48,True,Sports
28,Kina Basics Dumbbell Set 20kg,kina-basics-dumbbell-set-20kg,Sports,Kalanki Sports Hub,6999.00,5999.00,5999.00,17,True,Workout
27,Nike Training Yoga Mat,nike-training-yoga-mat,Sports,Kalanki Sports Hub,4999.00,4199.00,4199.00,31,False,Fitness
481,Nike Training Yoga Mat,nike-training-yoga-mat-3,Sports,Kalanki Sports Hub,4999.00,4199.00,4199.00,31,False,Fitness
69,Nike Training Yoga Mat - Kalanki Sports Hub,nike-training-yoga-mat-2,Sports,Kalanki Sports Hub,4999.00,4199.00,4199.00,31,False,Fitness
294,Resistance Bands 1,resistance-bands-1,Sports,Kalanki Sports Hub,5160.00,4540.00,4540.00,28,True,Sports
297,Skate Helmet,skate-helmet,Sports,Kalanki Sports Hub,5409.00,5030.00,5030.00,43,True,Sports
295,Yoga Mat,yoga-mat,Sports,Kalanki Sports Hub,5243.00,4875.00,4875.00,33,True,Sports
245,A4 Notebook Bundle 2,a4-notebook-bundle-2,Stationery,Boudha Books & Stationery,490.00,455.00,455.00,58,False,Stationery
251,Clip Board 2,clip-board-2,Stationery,Boudha Books & Stationery,712.00,626.00,626.00,18,False,Stationery
79,Gel Pen Pack,gel-pen-pack,Stationery,Boudha Books & Stationery,453.00,421.00,421.00,53,False,Stationery
247,Geometry Box 1,geometry-box-1,Stationery,Boudha Books & Stationery,564.00,496.00,496.00,68,False,Stationery
246,Highlighter Set,highlighter-set,Stationery,Boudha Books & Stationery,527.00,490.00,490.00,63,False,Stationery
250,Marker Set,marker-set,Stationery,Boudha Books & Stationery,675.00,627.00,627.00,13,False,Stationery
248,Planner Notebook,planner-notebook,Stationery,Boudha Books & Stationery,601.00,558.00,558.00,73,False,Stationery
78,Pocket Notebook Set,pocket-notebook-set,Stationery,Boudha Books & Stationery,499.00,399.00,399.00,120,False,Notes
249,Sticky Notes Pack 3,sticky-notes-pack-3,Stationery,Boudha Books & Stationery,638.00,593.00,593.00,8,True,Stationery
